kategori,baslik,link,icerik
ekonomi,İade edilen ürünün kargo ücretini satıcılar ödemeye devam edecek,https://www.trthaber.com/haber/ekonomi/iade-edilen-urunun-kargo-ucretini-saticilar-odemeye-devam-edecek-908240.html,"Mesafeli satışlarda iade edilen ürünün kargo ücretini satıcı ödemeye devam edecek TicaretBakanlığınca hazırlanan ""Mesafeli Sözleşmeler Yönetmeliği'nde Değişiklik Yapılmasına Dair Yönetmelik"", Resmi Gazete'de yayımlandı. Bakanlıktan konuya ilişkin yapılan açıklamada, Resmi Gazete'nin 23 Ağustos 2022 tarihli sayısında yayımlanan yönetmelikle, tüketicilerin cayma hakkının kullanımındaki kargo iade masraflarına hangi tarafça katlanılacağının sözleşme öncesi kararlaştırılmasına ve cayma hakkı istisnalarının kapsamının genişletilmesine ilişkin mevzuatta değişiklik yapıldığı anımsatılarak, bu değişikliklerin 1 Ocak 2026'da yürürlüğe girmesinin öngörüldüğü aktarıldı. Buna karşın, 4 Eylül 2024'te düzenlenen 28. Tüketici Konseyinde gündeme getirilen öneriler ve Bakanlığın değerlendirmeleri sonucu değişiklikler yapıldığı bildirilen açıklamada, şunlar kaydedildi: ""Tüketicilerimizin mesafeli olarak kurulan sözleşmelerde cayma hakkını kullanmaları halinde iade kargo ücretlerinin satıcı veya sağlayıcı tarafından karşılanması şeklindeki uygulamanın korunması yönünde yeniden mevzuat değişikliği yapıldı. Böylece Tüketicinin Korunması Hakkında Kanun'un temel amaçlarından biri olan tüketicilerimizin ekonomik menfaatlerinin korunması sağlanmıştır."" Açıklamada, tüketicilerin sıklıkla kullandıkları elektronik ürünlerden cep telefonu, akıllı saat ve bilgisayar ürünlerinin mesafeli olarak alışverişe konu edilmesi halinde cayma hakkının kullanılamayacağına yönelik değişikliğin de yeniden gözden geçirildiğine işaret edilerek, bu ürünlerin cayma hakkı istisnaları kapsamından çıkarıldığı belirtildi. Böylece, söz konusu ürünler için de cayma hakkını kullanabilme imkanının korunduğu vurgulanan açıklamada, ""Tüketicilerimizine-ticaretsiteleri ve platformlar gibi mecralarda mesafeli olarak kurulan sözleşmelerde daha güvenli biralışverişyapma imkanına kavuşmaları hedeflenmiştir."" değerlendirmesinde bulunuldu. Yürürlüğe 1 Ocak 2026'da girmek üzere, tüketicilerin satıcı ve sağlayıcılar tarafından doğru bilgilendirilmesi amacıyla ön bilgilendirme formunda düzenleme yapıldığı belirtilen açıklamada, şu ifadeler kullanıldı: ""Mesafeli sözleşme kurulmadan önce ve ön bilgilendirme formu aracılığıyla tüketici uyuşmazlıklarına yönelik olarak parasal limitler dahilinde tüketici mahkemelerinin görev ve yetki alanına giren uyuşmazlıklar için tüketici mahkemesine dava açmadan önce arabulucuya başvurulması şartına ilişkin bilgiye de yer verilmesi zorunluluğu düzenleme altına alınmıştır. Bu doğrultuda, tüketicilerimizin ekonomik menfaatlerinin korunmasına yönelik mevzuat çalışmalarına azami ölçüde özen gösterilmesine Bakanlığımızca devam edilecektir."""
ekonomi,TCMB'den makro finansal istikrarı destekleyici adım,https://www.trthaber.com/haber/ekonomi/tcmbden-makro-finansal-istikrari-destekleyici-adim-908225.html,"TCMB tarafından yapılan makro ihtiyati çerçeveye ilişkin basın duyurusuna göre, makro finansal istikrarı ve parasal aktarım mekanizmasını güçlendirmek amacıyla yurt dışından temin edilen Türk lirası cinsi kısa vadeli borçlara uygulanan zorunlu karşılık oranlarında değişiklikler yapıldı. Buna göre, Türk lirası cinsi yurt dışı repo işlemlerinden sağlanan fonlar ve yurt dışından kullanılan krediler için 1 yıla kadar vadede yüzde 12 olan zorunlu karşılık oranı, vadeye göre farklılaştırılarak 1 aya kadar vadede yüzde 18’e, 3 aya kadar vadede yüzde 14’e yükseltildi."
ekonomi,"Bakan Bolat: Küresel ticarette artan belirsizliklere rağmen Türkiye, ihracatını artırmaya devam edecek",https://www.trthaber.com/haber/ekonomi/bakan-bolat-kuresel-ticarette-artan-belirsizliklere-ragmen-turkiye-ihracatini-artirmaya-devam-edecek-908214.html,"Bolat, sosyalmedyahesabından, Cumhurbaşkanı YardımcısıCevdet Yılmazbaşkanlığında Türkiye Odalar ve Borsalar Birliği (TOBB) ev sahipliğinde düzenlenen TOBB Türkiye Ekonomi Şurası'na katıldığını belirtti. Burada iş dünyasının temsilcileriyle bir araya geldiklerini bildiren Bolat, hükümet olarak uyguladıkları ekonomi politikasına, enflasyonla mücadele sürecine, küreselticaretpazarındaki son gelişmelere, ihracat hedeflerine, iş dünyasına sağlanan desteklere, tarım ve istihdam alanındaki adımlara ilişkin bilgilendirme yaptıklarını aktardı. Bolat, Türkiye'nin farklı illerinden şuraya katılan oda veborsabaşkanları ile çeşitli sektörleri temsil eden iş insanlarının talep ve beklentilerini de dinlediklerini ifade ederek, şu değerlendirmeyi yaptı: ""Hükümetimizin bütüncül kalkınma hedefleri bağlamındaTicaret Bakanlığıolarak 81 ilimizdeki üreticilerimizi, çiftçilerimizi, esnaf ve sanatkarlarımızı, sanayicilerimizi desteklemeyi ülkemizin ticaret stratejisinin vazgeçilmez bir unsuru olarak görüyor, bu noktada adımlarımızı güçlü şekilde atmaya devam ediyoruz. Küresel ticarette artan belirsizliklere rağmen Türkiye, üretimini ve ihracatını artırmaya devam etmekte, kararlılıkla uyguladığı ekonomi programı sayesinde büyümesini güçlü şekilde sürdürmektedir. Türkiye'nin son 10 yılda OECD'nin en hızlı büyüyen ekonomilerinden biri olması, mal ve hizmetler ihracatımızın rekor seviyelere ulaşması, dış cari açıktaki düşüşün sürmesi ve istihdamda sağlanan olumlu ivme, bunun önemli göstergelerindendir."" Türkiye'nin, CumhurbaşkanıRecep Tayyip Erdoğanliderliğinde attığı stratejik adımlarla güçlenmeye ve kalkınmaya devam ettiğini vurgulayan Bolat, geleceğin Türkiye'sini inşa etmek için birçok alanda olduğu gibi ticarette de kararlı şekilde çalıştıklarını belirtti. Bolat, ülkenin küresel ticaret pazarındaki konumunu güçlendirmeye, ihracatçıların rekabet gücünü artırmaya, ihracatçıları dijitalleşme ve yeşil dönüşüme uyumda desteklemeye devam edeceklerini kaydederek, ""İş insanlarımızın şurada dile getirdiği başlıkları titizlikle ele almayı, mevcut sorunları çözmeyi ve iş dünyamızla güçlü bir koordinasyon içerisinde yol almayı sürdüreceğiz."" ifadelerini kullandı."
ekonomi,Borsa günü düşüşle tamamladı,https://www.trthaber.com/haber/ekonomi/borsa-gunu-dususle-tamamladi-908206.html,"BIST 100 endeksi, önceki kapanışa göre 119,17 puan azalırken, toplam işlem hacmi 87,1 milyar lira oldu. Bankacılıkendeksi yüzde 1,97, holding endeksi yüzde 1,41 değer kaybetti. Sektör endeksleri arasında en çok kazandıran yüzde 1,43 ile tekstil deri, en çok gerileyen yüzde 4,51 ile spor oldu. ABDBaşkanı Donald Trump'ınvergiindirimi tasarısı ve uyguladığıticaretpolitikaları ülkede ekonominin gidişatı üzerinde soru işaretleri oluştururken, Trump'ınAvrupa Birliği(AB) ve Apple'a yönelik tarife tehditleri de küresel piyasalarda satış baskısının artmasına neden oldu. Trump, Truth Social sosyalmedyahesabından yaptığı paylaşımda,ABile yapılan ticaret görüşmelerinin hiçbir yere varmadığını belirterek, ""Bu nedenle 1 Haziran'dan itibaren AB'ye doğrudan yüzde 50'lik bir tarife uygulanmasını öneriyorum. Eğer ürün ABD'de kurulmuş ya da üretilmişsegümrükvergisi uygulanmayacak."" ifadesini kullandı. Ayrıca Trump, bir başka paylaşımında ise ABD'li teknoloji devlerinden Apple'ı hedef alarak,AppleÜst Yöneticisi (CEO) Tim Cook'a da uzun zaman önce ABD'de satılacak iPhone'larınHindistanya da başka ülkede değil, ABD'de üretilmesini beklediğini söylediğini anımsattı. Trump, ""Eğer durum böyle değilse Apple tarafından ABD'ye en az yüzde 25'likgümrük vergisiödenmeli."" açıklamasında bulundu. Analistler, haftaya yurt içinde büyüme, işsizlik oranı, finansal istikrar raporu, ekonomik güven endeksi, yurt dışında ise ABD'de büyüme,Avrupa Merkez Bankası(ECB) Başkanı Christine Lagarde'ın açıklamaları, ABDMerkez Bankası(Fed) Federal Açık Piyasa Komitesi'nin (FOMC) toplantı tutanakları, ABD'de PCE fiyat endeksi ve Almanya'daenflasyonbaşta olmak üzere yoğun veri gündeminin takip edileceğini dile getirerek, teknik açıdan BIST 100 endeksinde 9.300 ve 9.200 puanın destek, 9.400 ve 9.500 seviyelerinin direnç konumunda olduğunu kaydetti."
ekonomi,Cevdet Yılmaz: Enflasyonun yıllık oranı düşüş trendine girmiş durumda,https://www.trthaber.com/haber/ekonomi/cevdet-yilmaz-enflasyonun-yillik-orani-dusus-trendine-girmis-durumda-908199.html,"Cumhurbaşkanı Yardımcısı Yılmaz, Türkiye Odalar ve Borsalar Birliği (TOBB) ev sahipliğinde düzenlenen TOBB Türkiye Ekonomi Şurası'nda yaptığı konuşmada, Orta Vadeli Program'ın (OVP) mutat olduğu üzere eylül ayında güncelleneceğini söyledi. Uyguladıkları programın dört temel amacı olduğunu dile getiren Yılmaz, ilk ve en temel amacın enflasyonu düşürmek, fiyat istikrarını tesis etmek, hem kamu hem özel sektör için öngörülebilir bir ortamı sağlamak olduğunu belirtti. Yılmaz, programın ikinci temel amacının dengelibüyümeolduğunu, sadece tüketimle değil, üretim, yatırım, ihracatla daha nitelikli şekilde büyümeyi hedeflediklerini söyledi. Üçüncü hedefin sosyal refah olduğunu belirten Yılmaz, bunu kalıcı şekilde gerçekleştirmek istediklerini, günlük, geçici ve aldatıcı çözümlerle değil, sağlıklı ve gerçekçi politikalarla ilerlemeyi amaçladıklarını ifade etti. Yılmaz, programın dördüncü hedefinin ise6 Şubatdepremleri sonrası yeniden imar süreci olduğunu vurgulayarak, bunun için her yıl ortalama 35 milyardolarharcama yapıldığını, yıl sonunda toplam harcamanın 100 milyar doları aşacağını bildirdi. Bu yıl dünya için beklenen büyüme oranının yüzde 2,8,ticaretbüyümesinin ise yüzde 1,7 seviyesinde olduğunu söyleyen Yılmaz, dünyada korumacılığın yükseldiğini, ticaret savaşlarının yeni boyutlara ulaştığını ve bu süreçte özellikleABDBaşkanı Donald Trump'ın açıklamalarıyla küresel belirsizlik düzeyinin arttığını dile getirdi. Yılmaz, ""Geçen sene hem büyümeyi başardık hem de bir dezenflasyon sürecini başlatmış olduk. Bu hiç de küçümsenmemesi gereken bir başarı diye ifade etmek istiyorum."" dedi. Son 22 yılda dünya ekonomisinin yıllık ortalama yüzde 3,5 büyüdüğünü, Türkiye ekonomisinin ise ortalama yüzde 5,3 büyüme gösterdiğini belirten Yılmaz, Türkiye ekonomisinin geçen yıl itibarıyla 1 trilyon 320 milyarı doları aştığını söyledi. Yılmaz, Türkiye'de kişi başına düşen gelirinOECDortalamasına oranla 2002 yılında yüzde 35 seviyesinde olduğunu, bu oranın 2023'te yüzde 72'ye yükseldiğini bildirdi. Dış talep koşulları, artan korumacılık eğilimleri ve jeopolitik gerilimlere rağmen ihracatta tarihi rekorların kırıldığına işaret eden Yılmaz, yıllıklandırılmış ihracatın 265 milyar doları bulduğunu belirtti. ""Türk lirası değerlenme süreci içindeyken ihracatımızın arttığını,turizmgelirimizin arttığını, cari açığımızın ise dramatik bir şekilde düştüğünü görüyoruz."" diyen Yılmaz, 2023 yılında cari açığın bir dönem 60 milyar dolara yaklaştığını, geçen yılın 10 milyar dolar düzeyinde bir cari açıkla kapatıldığını ve şu an yıllıklandırılmış cari açığın 12,6 milyar dolar seviyesinde olduğunu söyledi. Yılmaz, finansal göstergelere ilişkin genel görünümün her geçen gün iyileştiğini,bankacılıksektörünün güçlü sermaye yapısına sahip olduğunu ve sermaye yeterlilik oranının yüksek seyrettiğini belirterek, ""Merkez Bankamızın rezervleri en son 145,7 milyar dolar olarak açıklandı. Yani yaklaşık 146 milyar dolar. Bir dönem bir gerileme oldu ama son 1, 2 haftada tekrar bir toparlanma sürecine girdi Merkez Bankamızın rezervleri. CDS dediğimiz küresel risk primimiz özellikle bu küresel belirsizlikler nedeniyle, Trump tarifeleri, açıklamaları sonrasında 381 baz puana kadar yükselmişti. En son geldiğimiz noktada 295 baz puana kadar geriledi CDS."" diye konuştu. Enflasyonun 2024 mayıs ayında yüzde 75,5'e kadar çıktığını, haziran ayı itibarıyla dezenflasyon sürecinin başladığını, bu sürecin üçüncü aşamasının ise kalıcı fiyat istikrarı olduğunu dile getiren Yılmaz, şunları söyledi: ""Dezenflasyon süreci geçen yılın haziran ayında başladı ve 11 aydır kesintisiz bir şekilde enflasyonun yıllık oranı düşüş trendine girmiş durumda. En son 37,9'a kadar geriledi nisan ayı itibarıyla. Mayıs ayında da öncü göstergelere baktığımızda, dün Merkez Bankamızın da değerlendirmesi bu yöndeydi, beklentilerin altında birenflasyonoranı olduğunu görüyoruz. Yani bu ayda da enflasyondaki gerileme trendinin devam edeceğini rahatlıkla söyleyebiliriz. Bu da çok çok önemli. Enflasyon oranı düştükçe Türkiye, farklı bir perspektif, farklı bir döneme doğru gelişimini devam ettiriyor. Yani neredeyse yarı yarıya geçen yıldan bugüne oran bazında düşmüş durumda. Yıl sonunda artık 20'li rakamlardan konuşacağız. 30'un altı, 20'li rakamlardan konuşacağız."" Yılmaz, reel sektörün krediler ve kredi maliyetleri konusunu gündeme getirdiğini ve yaşadığı sorunları ortaya koyduğunu belirterek şunları kaydetti: ""Bu konudaki temel yaklaşımımız şu; programımızın ana çerçevesini bozmadan, ana istikametimizi hiçbir şekilde zaafa uğratmadan reel sektörümüzün taleplerine her zaman duyarlı hareket edeceğimizi bilmenizi istiyorum. Sayın Cumhurbaşkanı'mızın da perspektifi her zaman böyle olmuştur. Yatırımdan, üretimden, ihracattan, istihdamdan yana olmuştur. Reel sektörden yana bir perspektifi olmuştur. Biz de aynı politikayı elbette hayata geçiriyoruz. Dolayısıyla şunu yapıyoruz; genel hacmi kontrol ederken, selektif, seçici bir şekilde reel sektörün taleplerine cevap vermeye çalışıyoruz. Aynı şeyivergipolitikalarımızda da yapıyoruz. Başka alanlarda da yapıyoruz."" ""Önümüzdeki 3 yıllık dönemde uluslararası bankalardan Türkiye'ye tahsis edilecek limitleri de artırıyoruz. Dünya Bankası, Uluslararası Finans Kurumu, Avrupa İmar ve Kalkınma Bankası, Asya Altyapı Yatırım Bankası, İslam Kalkınma Bankası ve Avrupa Yatırım Bankasından önümüzdeki 3 yılda Türkiye'ye sağlanacak kredi tutarı 41 milyar dolar seviyesinde. Bunlar da sonuçta özel sektörün yatırımları için kullandırılacak rakamlar."" diye konuşan Yılmaz, programın genel çerçevesini bozmadan atılabilecek her adımı atacaklarını söyledi. Cumhurbaşkanı Yardımcısı Yılmaz, konuşmasının sonunda, ""Son dönemlerde yaşanan geçici sıkıntıları abartmamak gerekir. Bunlar geçici. Önümüzdeki birkaç aylık süreçte ben çok farklı bir finansal ortamın oluşacağına inanıyorum. Birtakım göstergelerden, gidişattan bunu görüyoruz. Şu anda biraz daha fazla hissediliyor belki finansal piyasalardaki sıkışıklık ama önümüzdeki aylarda daha olumlu bir perspektif, makro anlamda da daha olumlu bir perspektif olacağını ifade edebilirim. Selektif birtakım adımlarla da biz bunu destekleyeceğiz ve bu süreci hep birlikte atlatacağız. Önemli olan Türkiye'yi istikrar içinde büyüyen bir ülke haline getirmek. Hem istikrarı sağlamak hem de sürdürülebilir yüksek kaliteli bir büyümeyi oluşturmak."" dedi. Şuraya, Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, Hazine ve Maliye Bakanı Mehmet Şimşek, Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, Tarım veOrmanBakanı İbrahim Yumaklı, Ticaret Bakanı Ömer Bolat,CumhurbaşkanlığıStrateji veBütçeBaşkanı İbrahim Şenel, TOBB Başkanı Rifat Hisarcıklıoğlu ve bazı bakan yardımcıları da katıldı."
ekonomi,KKM bakiyesi 600 milyar liranın altına düştü,https://www.trthaber.com/haber/ekonomi/kkm-bakiyesi-600-milyar-liranin-altina-dustu-908195.html,"BankacılıkDüzenleme ve Denetleme Kurumunun (BDDK) yayımladığı haftalık bültene göre, bankacılık sektörünün toplam kredi hacmi, 16 Mayıs haftasında 27 milyar 703 milyon lira artarak 18 trilyon 416 milyar 803 milyon liradan, 18 trilyon 444 milyar 506 milyon liraya çıktı. Bankacılık sektöründe toplam mevduat ise bankalar arası dahil geçen hafta 394 milyar 668 milyon lira artarak 21 trilyon 956 milyar 634,4 milyon liraya yükseldi. Tüketici kredilerinin tutarı, 16 Mayıs itibarıyla 1 milyar 915 milyon lira azalarak 2 trilyon 257 milyar 782 milyon liraya indi. Söz konusu tutarın 569 milyar 484 milyon lirası konut, 61 milyar 838 milyon lirası taşıt ve 1 trilyon 626 milyar 460 milyon lirası ihtiyaç kredilerinden oluştu. Bu dönemde taksitli ticari kredilerin tutarı, 4 milyar 516 milyon lira artarak 2 trilyon 610 milyar 274 milyon lira oldu. Bankaların bireyselkredi kartıalacakları ise yüzde 0,4 azalarak 2 trilyon 60 milyar 226 milyon lira düzeyinde gerçekleşti. Bireysel kredi kartı alacaklarının 715 milyar 639 milyon lirasını taksitli, 1 trilyon 344 milyar 586 milyon lirasını taksitsiz borçlar oluşturdu. Bankacılık sektöründe takipteki alacaklar, 16 Mayıs itibarıyla önceki haftaya göre 2 milyar 5 milyon lira artışla 395 milyar 577 milyon liraya çıktı. Takipteki alacakların 291 milyar 427 milyon lirasına özel karşılık ayrıldı. Aynı dönemde bankacılık sisteminin yasal öz kaynakları, 10 milyar 611 milyon lira artarak 3 trilyon 864 milyar 79 milyon lira oldu. KKMbakiyesi ise geçen hafta yüzde 4,8 ve 29 milyar 799 milyon lira azalarak 596 milyar 88 milyon liraya geriledi. Böylece KKM büyüklüğü, toplam mevduatın yüzde 2,72'si oldu."
ekonomi,Merkez Bankası rezervleri 145 milyar 657 milyon dolara yükseldi,https://www.trthaber.com/haber/ekonomi/merkez-bankasi-rezervleri-145-milyar-657-milyon-dolara-yukseldi-908194.html,"TCMB, haftalık para ve banka istatistiklerini açıkladı. Buna göre, 16 Mayıs itibarıylaMerkez Bankasıbrüt döviz rezervleri 4 milyar 179 milyondolaryükselişle 65 milyar 401 milyon dolara çıktı. Brüt döviz rezervleri, 9 Mayıs'ta 61 milyar 222 milyon dolar seviyesinde bulunuyordu. Bu dönemdealtınrezervleri de 2 milyar 865 milyon dolar azalışla 83 milyar 121 milyon dolardan 80 milyar 256 milyon dolara geriledi. Böylece Merkez Bankasının toplam rezervleri, 16 Mayıs haftasında bir önceki haftaya göre 1 milyar 314 milyon dolar artışla 144 milyar 343 milyon dolardan 145 milyar 657 milyon dolara çıktı."
ekonomi,"Çiftçilere 3,3 milyar lira destek ödemesi bugün yapılacak",https://www.trthaber.com/haber/ekonomi/ciftcilere-33-milyar-lira-destek-odemesi-bugun-yapilacak-908193.html,"Tarım veOrmanYumaklı, sosyalmedyahesabından yaptığı paylaşımda, destekleme ödemelerine ilişkin bilgi verdi. Çiftçiye destek, üretime güç ve Anadolu'ya bereket olduklarını vurgulayan Yumaklı, ""3 milyar 305 milyon 657 bin lira destekleme ödemesini bugün itibarıyla çiftçilerimizin hesaplarına aktarıyoruz. Hayırlı ve bereketli olsun."" ifadelerini kullandı. Paylaşımda yer verilen bilgiye göre, büyükbaşhayvancılık(buzağı) desteği 1 milyar 958 milyon 8 bin 855 lira, hayvan hastalıkları tazminatı desteği 172 milyon 433 bin 546 lira, yem bitkileri desteği 1 milyar 119 milyon 282 bin 560 lira, kırsal kalkınma yatırımları desteği 43 milyon 837 bin 447 lira ve hayvan gen kaynakları desteği 12 milyon 95 bin 500 lira olarak hesaplara aktarılacak. Büyükbaş hayvancılık buzağı desteği ödemeleri,kimliknumarasının son hanesi ""4-6-8"",verginumarasının son hanesi ""1-3-4-5-6-7-8-9"" olanlara 16 Mayıs'ta yapılmıştı. Söz konusu destek ödemesi, kimlik ve vergi numarasının son hanesi ""0-2"" olanlara da bugün saat 18.00'den itibaren yapılacak. Diğer desteklere ilişkin ödemeler de bugün gerçekleştirilecek."
ekonomi,Bakan Şimşek: Finansal dalgalanmaların beklentilere yansıması sınırlı kaldı,https://www.trthaber.com/haber/ekonomi/bakan-simsek-finansal-dalgalanmalarin-beklentilere-yansimasi-sinirli-kaldi-908183.html,"Bakan Şimşek, mayıs ayına ilişkin ""SektörelEnflasyonBeklentileri""ne dair sosyalmedyahesabından paylaşım yaptı. Piyasa katılımcılarının ve reel sektörün enflasyon beklentilerinin iyileştiğini kaydeden Şimşek, mayısta 12 ay sonrası enflasyon beklentisinin geçen yılın aynı dönemine göre reel sektörde 15 puan, piyasa katılımcılarında 8 puan gerilediğine dikkati çekti. Sektörel enflasyon beklentileri belli oldu Şimşek, şu ifadeleri kullandı: ""Hanehalkı beklentisinde nisana göre sınırlı artış görülse de yıllık bazda iyileşme 16 puan oldu. Öngörülebilirliği ve güveni artıran programımız, kararlı duruşumuz ve etkin iletişimimiz sayesinde finansal dalgalanmaların beklentilere yansıması sınırlı kaldı."""
ekonomi,Türkiye'nin 81 ürünü AB'den coğrafi işaret tescili bekliyor,https://www.trthaber.com/haber/ekonomi/turkiyenin-81-urunu-abden-cografi-isaret-tescili-bekliyor-908178.html,"Türkiye'nin zenginliğini yansıtan coğrafi işaretler yurt içinde ve dışında tescillenmeye devam ediliyor. Bu kapsamdaTürk Patent ve Marka Kurumu(TÜRKPATENT) tarafından bugüne kadar yapılan başvurularla aralarındaGaziantepbaklavası,Aydıninciri, Silifke yoğurdu, Aydın memecik zeytininin de yer aldığı 31 coğrafi işaret AB'de tescil edildi. Ülkenin eşsiz zenginliğinin tescillenmesi için çalışmalar aralıksız sürerken, Türkiye'nin 81 ürünü için de AB'ye tescil başvurusu yapıldı. Bu başvurulardanKayseripastırması,Erzincantulum peyniri, Aydın çam fıstığı, Afyon pastırması ve sucuğu, Gaziantep fıstık ezmesi,Ispartagül yağı, Kırkağaç kavunu, Mut zeytinyağı olmak üzere 9 ürünABResmi Gazetesi'nde ilan edildi. Bu ürünler, üç aylık askı sürecinde itiraz gelmezse onaylanmış olacak. AB'de tescil masasında 72 coğrafi işaretli ürün daha onay sırası bekliyor. Bunlar arasında dünyaca ünlü lezzetler de yer alıyor. Söz konusu ürünler şunlar: Antep fıstığı, Maraş çöreği, Tonya tereyağı,Erzurumsuböreği, İpsala pirinci,Bursakestane şekeri,Amasyaçiçek bamyası, Hopa hamsili ekmeği, Urla sakız enginarı,Kiliszeytinyağı,Hataykaytaz böreği,Adanaşalgamı, Milas çekişke zeytini,Sinopkestane balı, Kayseri sucuğu,Şanlıurfaketen köyneği fıstığı, Kayseri mantısı,Manisasultani çekirdeksiz üzümü, Fethiye kaya inciri, Antep lahmacunu, Oğuzeli nar ekşisi,Muğlaçam balı, Gaziantep muskası,Denizlikekiği, Erzurum civil peyniri, Erzurum küflü civil peyniri, Delice doğal kaynak tuzu,Afyonkarahisarmandayoğurdu, Afyon kaymağı,KütahyaPazarlar kirazı, Gaziantep bulguru, Tavasyanıkkoyunyoğurdu, Geyve ayvası, Tavas baklavası, Taraklı uğut tatlısı, Denizli çalkarası üzümü, Denizli leblebisi, Buldan kestanesi, Kale biberi, Polatlı soğanı, Beypazarı kurusu, Ayvalık zeytinyağı,Bilecikşerbetçi otu, Gaziantep koruk ekşisi,Uşakhelvası, Kapıdağ mor soğanı, Avşa ada karası üzümü, Karacadağ pirinci, Sinop lakerdası, Nizip nanesi,Sivaspastırması, Yenice ıhlamur balı, Erzincan Üzümlü sarucu, Çukurova pamuğu,Kahramanmaraşbertiz kabarcık üzümü, Şanlıurfa peyniri, Bergama tulum peyniri, Nizip zeytinyağı, Şanlıurfa sadeyağı, Amasya misket elması, Akkuş şeker fasulyesi,Kırklarelihardaliyesi,Düzcekestane balı,Edirnebeyaz peyniri, Salıpazarı kestane balı,Vanotlu peyniri, Çeşme damla sakızı, Oğuzeli kurutmalığı, Antep bülbül yuvası, Gaziantep dolangel tatlısı, Gaziantep şöbiyeti. Daha önce AB'den coğrafi işaret tescili alan ürünler ise şöyle: Gaziantep baklavası, Aydın inciri,Malatyakayısısı, Aydın kestanesi, Milas zeytinyağı, Bayramiç beyazı, Taşköprü sarımsağı,Giresuntombul fındığı, Antakya künefesi, Suruç narı, Çağlayancerit cevizi, Gemlik zeytini, Edremit zeytinyağı, Milas yağlı zeytini, Ayaş domatesi, Maraş tarhanası, Edremit Körfezi yeşil çizik zeytini, Ezine peyniri, Safranbolu safranı, Aydın memecik zeytinyağı, Araban sarımsağı,Bingölbalı,Osmaniyeyer fıstığı, Bursa şeftalisi, Hüyük çileği, Bursa siyah inciri, Söke pamuğu, Manisa mesir macunu, Gaziantep melengiç kahvesi, Silifke yoğurdu ve Aydın memecik zeytini."
eğitim,"Türkiye ve Türkmenistan, akademik işbirliği yapacak",https://www.trthaber.com/haber/egitim/turkiye-ve-turkmenistan-akademik-isbirligi-yapacak-908261.html,"YÖK'ten yapılan açıklamaya göre Prof. Dr. Özvar,TürkmenistanEğitimBakanı Jumamurad Gurbangeldiyev'in resmi davetlisi olarak 21-23 Mayıs'ta Türkmenistan'ı ziyaret etti. Özvar ve beraberindekiYÖKheyeti, Aşkabat'ta, Türkmenistan Bakanlar Kurulu Başkan Yardımcısı Bayramgül Orazdurdıyeva ve Eğitim Bakanı Gurbangeldiyev Jumamyrat Shamyradovich ile heyetler arası görüşmelere katıldı. Buradaki konuşmasında Türkiye ve Türkmenistan arasındaki ilişkilerin güçlendiğini bildiren Özvar, Türkiye'de eğitim gören Türkmenistanlı her öğrenciyi barış elçisi olarak gördüklerini dile getirdi. Görüşmelerin ardından değerlendirmelerde bulunan Özvar, ziyaretin çok verimli geçtiğini belirterek, şunları kaydetti: ""Türkiye ile Türkmenistan arasında bilişim, yapay zeka, akıllı tarım,enerjimühendisliği ve sağlık eğitimi alanlarında ortak diploma ve akademik şube açma konularında işbirliği yapılacak. Üniversitelerinaraştırmaaltyapılarının güçlendirilmesi hususunda bilgi ve tecrübe paylaşımı sağlanacak. Bu yıldan başlamak üzere Türkiye-Türkmenistan Üniversiteler Forumu düzenlenmeye başlayacak. Kalite güvencesi ve akreditasyon konularında deneyim paylaşımı yapılacak."" Prof. Dr. Özvar, görüşmelerde mutabık kalınan konuların hayata geçirilmesi için Ortak Çalışma Komitesinin bu yıl toplanmaya başlayacağını bildirdi. YÖK heyeti, Türkmenistan'da Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan'ın himayelerinde ve Türkiye'nin Aşkabat Büyükelçisi Ahmet Demirok'un ev sahipliğinde gerçekleştirilenTürk MutfağıHaftası etkinliğine de katıldı. Özvar ve beraberindekiler, Aşkabat Büyükelçiliği ile Türkmenistan'daki üniversiteleri de ziyaret etti. Ziyarette, YÖK Başkanvekili Prof. Dr. Haldun Göktaş ile Yükseköğretim Yürütme Kurulu Üyeleri Prof. Dr. Naci Gündoğan ve Prof. Dr. HüseyinKaramanyer aldı."
